order_id,customer_id,order_date,Amount
1607, 7035 ,2025-08-29,786.54
1608,4850,05/17/2025,7295.33
1609,1606,02-09-2025,7057.23
1610,7890,15-05-2025,2781.01
1611,5304, 2025-07-11 ,2075.98
1612,9793,07-12-2024,7272.49
1613,8337, 2025-08-29 ,5904.97
1614,2227, 2025-01-28 ,9397.23
1082,5354,2025-08-11,7783.47
1616,2067,23-10-2025,1064.67
,8383,31-12-2024,5483.39
1618,4588,18-09-2025,1616.22
1619,7203,18-03-2025,7738.29
1620,,2025-01-08,3648.24
1621, 7342 ,04/23/2025,4369.11
1622,5685,05-03-2025,4286.02
1623,5596,2025-08-09,5961.54
1624,7673, 2024-12-13 ,3583.07
1625,3715,10/18/2025,9116.99
1626,9138,08/11/2025,9036.3
1627,5914,10-07-2025,5170.24
1628,5735,04/28/2025,1126.94
1629,8768,10/06/2025,4146.55
1630,5474,12-05-2025,4411.53
1631,4133,09/29/2025,1213.72
1632,7595,03/02/2025,4605.03
1633,5349,03-06-2025,8563.85
1634,8365,2024-12-06,1147.64
1635,6878,11/26/2025,9862.32
898,1538,07-10-2025,701.24
1637,7884,01/30/2025,4570.34
1638,,02/21/2025,3419.74
1639,5296,01/23/2025,662.97
1640,9959,17-08-2025,924.71
1641,5697,2025-05-11,1471.12
1642,3778,04/25/2025,9706.71
1643,4066,11-07-2025,9826.54
1644,9756,04/11/2025,71.42
1645,4746,09/16/2025,5671.05
294,7705,22-11-2025,1761.56
1647,9137,12/09/2024,5328.25
1648,6747,09-10-2025,4693.41
1649,3936,2025-10-04,9737.37
1650,8350,10/06/2025,N/A
543,5134,03/03/2025,1645.02
1652,1829, 08/28/2025 ,9605.58
1653,6848,07/26/2025,N/A
1654,3480,22-12-2024,339.06
1655, 1175 ,16-12-2024,9369.78
1656,8012,10/24/2025,6329.25
1657,2541,06/09/2025,7105.15
1658,1197,2025-03-06,N/A
,,2025-09-09,N/A
1660,8694,2025-07-26,7519.77
1661,3091,2025-06-03,6600.22
1662,9558,01/06/2025,5898.95
1663,8354,03-05-2025,2011.16
1664,9155, 2024-12-04 ,97.11
1665,7934,09/22/2025,6595.39
1666,8101,2024-12-05,8393.3
1667,6472,2025-04-02,7221.97
1668,5164,14-09-2025,9849.25
1669,9396, 06/18/2025 ,4969.43
1670,5739,2025-07-09,2131.72
1671,6987, 10-08-2025 ,5720.69
1672,7220,2025-08-27,6951.48
1673,9705, 04/20/2025 ,8406.28
1674,2192,24-03-2025,5979.5
1675,8963, 2025-05-20 ,8425.33
1676, 7589 ,10/05/2025,1249.82
1677,7473,03/19/2025,7896.92
1432,7161,02/02/2025,7345.87
1679,7663,29-11-2024,954.45
1680,1757,26-03-2025,7011.33
1681,7968,25-04-2025,4850.37
1682,9883,20-01-2025,3809.23
1683,9556,06/24/2025,9062.25
1684,9769,2025-07-29,1525.4
1685,5295,19-08-2025,9129.3
1686,8537,2025-10-21,8283.3
1687,8323,22-02-2025,7004.04
1688,2933,28-12-2024,7180.68
1689,9770,05/28/2025,9231.09
1690,7843,27-01-2025,N/A
1691,5292,2025-01-07,2800.96
1692,3786,06-08-2025,9222.42
1693,6750,2025-03-30,2060.48
1694,4748,04/16/2025,N/A
1695, 4136 ,01-03-2025,5840.5
367,3118, 09-02-2025 ,8987.83
1697,2094,09/09/2025,1094.56
1698,4284, 04/26/2025 ,6215.45
,4373,12-12-2024,540.0
1257,6701,12-04-2025,305.37
1701,9854,2025-06-09,1630.75
1702,6623,31-01-2025,2769.94
1703,1425,15-05-2025,2192.93
1704,3071,2025-02-17,1290.6
1705,8310,2025-02-21,1128.66
1706,5636, 2025-06-28 ,2485.04
1707,8171,07/30/2025,5800.83
1708,9805,2025-03-07,1620.79
1709,5417,28-11-2025,5787.4
1710,1780,2025-05-07,4310.74
1711,2582,2025-06-08,1439.67
1712,1954,02/24/2025,6046.27
1713, 5083 ,2025-05-04,4390.84
365,6199,05/02/2025,4048.88
1715,4881,2025-06-20,3105.39
1716,2379, 01/31/2025 ,8759.73
1717,7462, 06-05-2025 ,5813.04
1718,1144,04-01-2025,6670.49
1719,2511,06/20/2025,N/A
1720,4442,2025-10-15,5637.61
1721,2129,2025-07-02,4970.26
1722,7985,2025-03-30,5430.77
1723,8618,07/11/2025,3812.68
1724,8393,14-09-2025,4703.04
1725,3263,11/20/2025,3490.86
1726,4595,10-06-2025,5230.44
1727, 8728 , 2025-11-28 ,9906.68
1728,9974, 03-05-2025 ,4512.93
1729,1279,2025-03-11,198.94
1730,6987,04/13/2025,568.19
1731,8088,2025-09-08,8894.5
1732,5339,12/22/2024,2254.75
1733,2683,28-05-2025,8067.25
1734,6106,04/21/2025,2087.07
1735,1026,2025-08-13,6278.27
1736,4196,01/31/2025,2093.61
1737,,09/18/2025,9615.1
1738, 6859 ,02/06/2025,N/A
1739,8110,2025-09-17,6533.48
1740, 7144 ,01/08/2025,1456.38
1741,5908,04/26/2025,5068.74
1742,3290,16-11-2025,3300.51
1743,7835,07/09/2025,2882.28
1744,2724,03-08-2025,4146.84
1745,6261,08/03/2025,8994.49
1746,2346,07/17/2025,6929.84
1747,9459,2025-05-12,7506.81
1748,2239,18-06-2025,9163.6
1749,2347,05/20/2025,4022.84
1750, 9565 ,15-02-2025,3467.73
1751,7601,05/21/2025,6241.89
1752,3015,03/12/2025,8447.46
1753,5539, 28-03-2025 ,8586.96
1754,8957,09-03-2025,6123.38
1755,3216,11/26/2025,2109.56
1756,1950,2025-01-14,8787.61
1257,6701,12-04-2025,305.37
1758, 3559 ,26-10-2025,7092.88
1759, 1637 , 13-04-2025 ,9317.34
1760,9702,07/13/2025,7463.96
1761,4505,2025-11-20,6199.55
1762, 5033 ,10-08-2025,N/A
1763,6141,09/26/2025,5175.57
1764,8063, 02/19/2025 ,6777.74
1765,4246,02/17/2025,525.93
1766,5565,10/09/2025,6125.02
1767,1159, 09/02/2025 ,8083.34
1768,9039, 25-07-2025 ,8351.6
1769,6721,06/08/2025,8229.56
1770,1451, 21-01-2025 ,6981.03
1771,6967,18-09-2025,6955.88
, 7736 , 30-07-2025 ,7251.5
1773,8634,2025-01-12,6583.39
1774,8550,05-09-2025,4197.0
1775,8610, 17-07-2025 ,4591.41
1776, 2119 ,01/17/2025,N/A
1777, 8401 ,01-09-2025,8555.76
1778, 8960 ,13-07-2025,9718.34
1779,3435,2025-08-15,7983.17
1780,7546,09/06/2025,6305.16
1781,5732,08/14/2025,8694.94
1782,1968,01/17/2025,744.64
1783,5865, 2025-08-08 ,5822.46
1784,1864, 31-08-2025 ,5557.95
1785,9256,2025-09-04,3676.1
1786,1031,17-08-2025,1192.94
1787,3253,01-09-2025,7615.23
1788,8014,08-07-2025,9649.18
1789,4857, 07/20/2025 ,1447.42
1790,2883,07/11/2025,8770.05
1791,8104,12/28/2024,7640.61
1792,7315, 08/02/2025 ,269.91
1793,7553, 2025-02-01 ,3435.43
393,2615,09/25/2025,1480.15
1795,,10/06/2025,4385.83
1796,2198,12/07/2024,911.38
1797,8945,25-11-2025,2383.04
1798,5200,11/25/2025,3286.14
1799,4204,08-02-2025,8798.82
1800,5312,2025-01-18,5605.26
1801,1893,25-07-2025,4572.51
1802,6045, 08/12/2025 ,2813.53
1803,5711,04-04-2025,877.31
1804,5391,03/15/2025,8066.17
1805,9640,2025-01-23,3389.03
1806,1618,06-07-2025,3247.71
,5660, 18-08-2025 ,9544.67
1808,4156,2025-04-05,8347.12
1809,6209,01/16/2025,9936.9
1810,1208,08/24/2025,276.11
1811, 6630 ,2025-05-07,7905.59
1812,8502,09/14/2025,4180.19
1260,7198,2025-07-12,9436.5
1814,2285,10/22/2025,7799.97
1815,7925,11-10-2025,6431.66
1816,9356,07/20/2025,8864.76
1817,4425,09/22/2025,2787.02
1818, 6905 , 02/06/2025 ,469.72
1819,9294,11/23/2025,2888.92
1820,3670,2025-07-24,5862.88
1821,6617, 10/06/2025 ,6742.62
1822,2365,26-07-2025,6070.98
1823,4710, 2025-04-04 ,7701.21
1824,8962,2025-02-06,4158.35
1825,9835,02/26/2025,9148.23
1826,3049,04-09-2025,8391.78
1827,7325,05/26/2025,2650.88
1828,6805,02/13/2025,7364.01
1829,3712,09/07/2025,832.27
1830,8928,07-06-2025,8483.68
,8645,01-12-2024,8708.94
1832,4269,28-01-2025,3864.41
1833,7036, 2025-02-02 ,961.55
1834,4008,09/30/2025,3648.74
1835, 9208 ,05/08/2025,5939.38
1836,7474,01/18/2025,9083.7
1837,7606,2025-06-20,2569.25
, 5258 ,03/19/2025,6451.78
1839,7407,06/15/2025,4012.25
1840,7346,11/18/2025,2445.5
1841,,11/12/2025,3902.19
1842,9612,06/30/2025,3708.62
1843,6927,18-06-2025,3566.1
1844,1250,2024-12-04,1711.91
1845,2710,21-01-2025,2620.01
1846,1739,09/06/2025,8881.8
1847,7805,2025-07-25,4274.88
1848, 8700 ,03/25/2025,3013.41
1849,7758,03/02/2025,7132.03
1449,9295,01/22/2025,N/A
1851,7957, 01-11-2025 ,7509.5
1852,8268,2025-01-02,4576.08
1853,9558,04-03-2025,323.68
1854, 6499 ,2025-01-02,6096.91
1855, 3977 ,04/15/2025,297.49
1856,5047,2025-05-03,1722.8
1857,9593,12/29/2024,2570.48
1858, 9481 , 2025-04-09 ,5619.26
1859,6890,03/17/2025,3915.03
1860, 1150 ,2025-10-05,4938.47
1861,2568,01/19/2025,4562.04
1862,7629,08-09-2025,3456.26
1863, 3424 ,12-06-2025,7722.07
88, 1163 ,16-07-2025,662.84
1865,2505,07-07-2025,1460.34
1866,6028, 08/08/2025 ,N/A
1867,6101,11-04-2025,3661.86
1868,6017,2025-10-31,7290.32
1869,7848,04/20/2025,5542.65
1870,7881,01/13/2025,4926.58
1871,7238,08/21/2025,3644.83
1872,3878,10/01/2025,1117.05
1873,2233,18-10-2025,5937.07
1874,5929, 2025-06-23 ,4347.09
1875,6753,2025-03-19,3440.11
1876,3173,15-11-2025,3364.09
1877,5083,2025-07-02,7811.19
1878,1133,2025-11-08,8331.2
1879,6651,12-07-2025,1152.0
1880,7713,03/26/2025,5780.21
1881,3073,05/01/2025,5179.88
1882, 7977 ,12/26/2024,2668.7
1883,6591,2025-10-22,5434.65
1884,3822,02/05/2025,7454.78
1885,5309,24-12-2024,4857.38
1886,5937,02-03-2025,2746.09
1887,7317,20-10-2025,7985.49
1888,4034,03/02/2025,1315.41
1889,9392,02-12-2024,3749.7
1890,5099,2025-03-26,161.0
1891,1923,11-01-2025,783.34
1892,4142,10-07-2025,3972.67
1893, 4418 ,06/13/2025,5512.67
1894,3886,10/27/2025,8533.69
1895,9179,08/24/2025,5204.23
1896,,03/17/2025,7462.68
1897,3176,2025-09-01,4739.31
1898,1421,07/26/2025,N/A
,7953,13-06-2025,N/A
1900,,2025-02-10,N/A
1901,6907,2025-08-24,9746.5
1902,6111,2025-07-07,8523.5
1903,1383,12-11-2025,7458.56
1904,5245,04-01-2025,6769.29
1905,6869,20-05-2025,798.44
1906,4169, 16-01-2025 ,8164.05
1907,5136,12/13/2024,4504.5
1908,3780,2025-07-26,3507.64
1909,7079, 13-10-2025 ,5572.66
1910,2352,01-07-2025,3950.07
945,9281,18-10-2025,N/A
1912,2223,01-06-2025,4093.83
1913,4551,20-01-2025,767.92
1914,9381,07/05/2025,1785.28
1915,8392,2025-10-25,7453.07
1916,1843,12/05/2024,4574.42
1917,8419,05-01-2025,3548.24
1918,5269,2025-04-30,9862.25
1919,,2025-02-22,8359.08
1920,9064, 2024-12-12 ,1001.72
1921,7816,12/14/2024,3373.26
1922,8843,08/26/2025,1025.9
1923,8333,18-11-2025,3774.23
1924,5687,06/19/2025,9816.94
1925,1350,10/01/2025,1557.16
1926,1119,18-12-2024,707.35
1927,2908,10-02-2025,5098.57
1928,1317,2025-07-31,N/A
1929,6169,2025-11-05,1201.95
1930,4839,02/22/2025,643.08
1931,1640,2025-08-29,5563.09
489,1912, 01-10-2025 ,1481.11
1933,9951,12/06/2024,8808.36
1934,1535,10-03-2025,3894.33
1935,2388, 15-03-2025 ,1240.07
1936,8299, 05/13/2025 ,7862.57
1937,7660,08-09-2025,2903.12
1938,6599,10/10/2025,2696.51
1939,4717,2025-06-19,1700.62
1940,2628,12/05/2024,9852.57
1941, 2091 ,2025-01-01,471.04
1942,2395,04/18/2025,6339.4
1943,1189,07-08-2025,1544.37
1944,,11/07/2025,9969.33
1945,3056,09/25/2025,689.58
1946,9189, 30-10-2025 ,N/A
1947,4815,05/20/2025,5016.84
1948,4364, 05/06/2025 ,554.32
1949,2725,15-11-2025,513.57
1950,1946,24-08-2025,N/A
1951,7546,2025-02-26,4828.33
1952,1768,2025-02-03,3612.35
1953,9098,2025-08-16,4684.96
1954, 5738 ,2025-03-24,783.85
1955, 4992 ,12-05-2025,4563.98
1956,9161,10/03/2025,4305.08
1957,5958,08-10-2025,4491.45
1958,9910,2024-12-05,7709.71
1959,5643,11/07/2025,364.4
1960,8682,2025-08-16,7952.98
1961,2399,2025-03-13,4335.48
,,04-12-2024,2796.35
1963,1826,22-02-2025,715.25
1964,8385,08/13/2025,2807.68
1965,7681,25-12-2024,9662.25
1966,1661, 11-06-2025 ,7445.34
1967,4998,10/13/2025,1261.35
1968,,13-05-2025,1774.77
1969,5191,20-09-2025,1278.89
1970,6012, 03-01-2025 ,4305.72
1971,6430,19-08-2025,2180.86
1972,9860,08/12/2025,1899.25
1973,6359,02/07/2025,8702.72
1974,3805,08-01-2025,1489.66
1975,6279,2025-01-02,N/A
1976,6323,09/13/2025,4143.05
1977,,2025-07-19,4323.13
1978,9454,31-07-2025,1199.47
1979,4246,17-10-2025,6459.28
1980,2378,06/20/2025,4793.13
711,8515,2025-02-19,7130.26
1982,3149,2025-09-16,823.64
1983,2357,2025-04-27,1680.83
1984,5738,21-09-2025,5897.52
1985,9565,11/26/2025,9049.71
1986,5364,2025-08-10,4896.16
1987,4270,17-08-2025,4824.29
1988,4168,08/12/2025,3521.08
1989,3863,02/09/2025,9542.95
1990,,2025-07-22,3837.2
1991,7988,2025-05-13,6956.75
1992,3246,08/06/2025,1329.05
1993,2906,08/07/2025,1119.43
1994,3779,2025-11-17,3440.65
1995,4660,26-11-2025,3347.86
1996,2424,12/07/2024,5655.15
1997,1837,10/30/2025,634.82
1998,5529,06/21/2025,9708.15
1999,8104,2025-07-18,103.54
2000,5841,09-08-2025,7362.52
2001,3356,01-11-2025,3072.48
2002,4244,05-06-2025,1380.47
2003,4531,06/16/2025,9020.12
2004,8727,2025-07-04,8129.47
2005, 2177 ,2025-03-30,N/A
,4024,12/26/2024,2659.88
2007,4861,2025-06-01,4280.56
2008, 1582 ,10-05-2025,2924.56
2009,4087,19-07-2025,4076.87
2010,4101,18-11-2025,7437.55
2011,1933,03/06/2025,8218.94
2012,1992,08/03/2025,1829.15
2013,9569,09/09/2025,1683.3
2014,2838, 02/12/2025 ,868.57
2015,,04-01-2025,3829.38
2016,4075,2025-03-14,5446.88
2017,1821,24-06-2025,6961.52
2018,9509, 24-07-2025 ,6438.73
2019,6366, 03/28/2025 ,797.83
2020,5733,2025-08-22,2105.7
2021,1532,06-12-2024,5448.2
2022,8171,20-06-2025,3152.8
2023,5969,24-04-2025,5508.01
2024,5457,24-04-2025,1891.14
2025,3254,02/03/2025,N/A
2026,5008,12/18/2024,2781.11
2027,3925,07/21/2025,4831.54
2028,5423,05/05/2025,9302.19
2029,,01/11/2025,93.99
2030,9137,2025-01-18,2789.36
2031,9569,07/06/2025,3031.42
2032, 6550 ,19-05-2025,1211.36
,5842,2025-05-18,110.59
2034,1789,2025-10-08,3111.91
2035,3662, 2025-11-19 ,N/A
2036,6294,01-12-2024,4326.67
2037,, 16-02-2025 ,9377.86
2038,7247, 09/14/2025 ,2623.49
2039,6387,06/16/2025,2513.39
2040,7168,07/26/2025,1281.08
2041, 4041 ,02-07-2025,2178.44
2042,8043,02/12/2025,8727.67
2043,6195,16-12-2024,9418.38
2044,,17-07-2025,4023.43
2045,2124,26-04-2025,6592.95
2046,5795,09/01/2025,8429.03
796,9412,2025-09-01,1090.43
2048, 9011 ,17-01-2025,9991.22
2049,,2025-05-12,N/A
2050,3134,11/17/2025,2900.23
2051,6642,15-02-2025,7925.18
, 9298 ,01-07-2025,7496.86
2053,1183,2024-12-22,4643.36
2054,8834,06/25/2025,4249.15
2055,5531,07/03/2025,3288.12
2056,5260,16-12-2024,7419.01
2057,6087,11-12-2024,5857.47
2058,4785,18-02-2025,5225.22
2059,5816,10/17/2025,5055.62
,8287,2025-06-06,9086.14
2061,5432,15-11-2025,5071.33
2062,7348,03/01/2025,7777.99
2063,2432,17-11-2025,8407.99
2064,1787,02/12/2025,N/A
2065,,10/09/2025,2427.92
2066, 2961 ,01/16/2025,N/A
,2704,11/13/2025,9547.25
2068,9213,2025-08-08,9226.26
2069, 5673 ,03/01/2025,1349.06
2070,5386,04/07/2025,9704.47
2071,1824, 2025-04-06 ,9034.62
2072,8022,2025-03-17,9005.58
2073,7020,2025-08-31,4471.36
2074,9721,2025-05-27,2105.27
2075,2901,2025-06-01,2475.65
2076,1808, 26-04-2025 ,9505.57
1640,9959,17-08-2025,924.71
2078,7383,09-06-2025,7388.4
2079,4379,28-08-2025,4636.23
2080,3737,2025-08-20,7468.81
2081, 1644 , 07/23/2025 ,N/A
2082, 1283 ,12/15/2024,3146.07
2083,2784,2025-04-01,6308.27
2084,3216,2024-12-19,6055.86
2085,8435,07/05/2025,5246.19
2086,2482,08-06-2025,4939.57
2087,3388, 07/01/2025 ,1870.35
2088,9224, 22-03-2025 ,4300.53
2089,7463,25-06-2025,N/A
2090,9591,2025-11-11,3200.69
2091,6414,01/25/2025,9894.54
2092,2990,11/18/2025,2414.43
2093,6226,12/05/2024,3741.87
2094,2234,2025-02-21,9941.25
2095,4376,2025-03-15,2236.69
2096,4924,29-03-2025,6674.35
2097,1588,02/04/2025,9065.99
2098,4233,2025-01-04,2131.79
1919,,2025-02-22,8359.08
2100, 4773 ,08/27/2025,6872.73
2101,5088,04/21/2025,8805.95
2102,,04/10/2025,9482.8
2103,9101,2025-09-11,4510.7
2104,3074,01/18/2025,4780.3
2105,3491,2025-06-04,4880.03
2106,3178,19-09-2025,4004.31
2107,7196, 2024-12-04 ,9215.91
2108,8335,08/22/2025,4204.32
554, 5489 ,2025-10-19,3265.81
2110,9699,19-04-2025,5596.0
2111, 5070 ,11-01-2025,184.01
2112,7773,27-10-2025,4940.52
2113,1069,2025-07-05,3297.84
2114,5465,2025-05-22,3800.35
2115,4784,12/03/2024,N/A
2116,7967,05/10/2025,N/A
2117,2619,12/04/2024,5008.61
2118,5543,2024-12-04,6581.77
2119,7230,2024-12-12,9696.83
853,7859,04/18/2025,168.39
2121,1211,02/07/2025,5349.79
2122,2053,23-08-2025,2501.97
2123,6602,31-10-2025,5138.36
2124,7711, 2025-04-05 ,6311.33
2125,5015,2025-09-19,3311.0
2126,3814,2025-05-12,3297.89
2127,5780,30-07-2025,3130.52
2128,4173,2025-05-01,6736.26
2129,7136,03-10-2025,5781.79
2130,2564,2025-08-22,2335.56
2131,5666,07/08/2025,4115.77
2132,5676,06/06/2025,N/A
2133,5632,04/24/2025,7728.37
2134,3391,10/05/2025,8140.62
2135,1380,02-03-2025,4778.29
2136,3629,05/12/2025,4210.85
2137,7553,09/05/2025,8737.16
2138,6263,03/31/2025,8028.94
2139,3875,2025-01-17,7651.69
2140,3653,2025-01-18,N/A
2141,9167,07/03/2025,761.84
2142,8563, 09/18/2025 ,9042.85
2143,3109, 2025-07-18 ,5116.36
2144,7135,12/04/2024,7601.46
2145,6644,01/17/2025,869.56
2146,3019,28-01-2025,4379.64
2147,3355,11/16/2025,3837.36
2148,7472,23-10-2025,4929.49
2149,2472,04/01/2025,8518.28
2150,5724,13-02-2025,811.87
2151,2440,2025-08-11,8027.62
2152,7528,03-06-2025,6797.71
2153,8445,19-12-2024,3567.77
2154,1325,2024-11-30,6165.64
2155,1831,2025-03-28,7257.14
2156,9186,08/09/2025,7191.32
2157, 7965 ,19-06-2025,9026.89
2158,5921,11/13/2025,8474.4
2159,5964,2025-07-17,N/A
2160,6902,2025-09-21,2021.29
2161,7886,2025-01-08,2309.92
2162, 4322 ,2025-11-10,8810.38
2163,9806,08/31/2025,258.19
2164,3275,2025-11-19,3331.45
2165,8389,02-08-2025,6813.43
2166,2939,03/28/2025,9300.86
2167, 3891 ,10/05/2025,3663.91
2168, 7377 ,2025-08-06,N/A
2169,5486,08/25/2025,7998.67
2170,2036,03/04/2025,6858.6
2171,2148,08/07/2025,8610.33
2172,7335,09-08-2025,148.95
2173,3906,05-12-2024,3197.79
2174,1841,27-04-2025,9918.51
2175,2316,2025-07-01,3833.45
2176,9106,08/16/2025,8957.84
2177,7695,11/19/2025,4392.04
,4537,2024-12-23,3026.51
2179,7227,05/30/2025,3617.03
2180,2656,03/14/2025,6467.38
2181,6704,11/13/2025,7820.06
2182,2374, 12/04/2024 ,9413.78
2183,4945,2025-07-28,4145.62
2184,5736,19-02-2025,5042.58
2185,7123,30-12-2024,7609.68
2186,1689,07-01-2025,3382.68
2187, 7811 ,2025-07-25,N/A
2188, 2137 ,05-12-2024,5711.34
2189,6142,01-05-2025,2039.8
2190,7115,05/23/2025,8292.25
2191, 5284 ,2024-12-02,244.97
2192,2671,24-10-2025,3391.63
2193,2495,12/21/2024,1758.34
2194, 8321 ,24-09-2025,3482.72
2195,9914,08/11/2025,7639.74
2196,9978,09/10/2025,2445.05
2197,5438,09/02/2025,N/A
2198,8636, 03-12-2024 ,8124.84
2199,5752,03-10-2025,8215.95
898,1538,07-10-2025,701.24
2201,5388,02-05-2025,539.41
2202,4509,07/10/2025,1371.67
2203,4822,2025-09-18,489.13
2204,1817,2025-03-20,7870.23
2205,7046,25-02-2025,1329.59
2206,6679,2025-10-13,N/A
2207,1199,2025-01-28,9251.31
2208,2725,2025-08-17,N/A
2209,5284, 11-09-2025 ,8492.58
2210, 2087 ,02/01/2025,2345.82
2211,8416,2025-06-30,2981.59
2212,5169,31-08-2025,4297.36
481,4500,04/10/2025,9884.38
2214,3898,2025-08-02,9400.84
2215, 5814 ,02/06/2025,9527.26
2216,,10/13/2025,7908.97
2217,2625, 04/28/2025 ,2777.75
2218,3825,12/01/2024,5184.6
2219,8966,2025-01-31,2218.58
2220, 1060 ,05/06/2025,7346.49
2221,5625, 2025-07-01 ,434.91
2222,1558,11/09/2025,6781.08
2223,7511,2025-02-05,8731.99
2224,4362,2025-09-02,9046.08
2225,7137,2025-05-10,6263.78
2226,2580,02/14/2025,1322.07
2227,7824,06-10-2025,7867.52
2228,1409,2025-10-25,5924.31
2229,8111,2025-10-14,4587.32
2230,3413,01-10-2025,3328.98
2231,2808, 10-11-2025 ,9243.24
2232,1761,05-03-2025,8819.57
2233,7607,16-10-2025,7791.46
2234,5665,20-08-2025,202.07
2235,2910,2025-01-31,8759.81
2236,1258,17-06-2025,9495.62
2237,8917,23-07-2025,144.71
2238,9887,2025-11-09,8121.88
2239,6197,11/27/2025,5369.16
2240,7952,11/28/2024,155.93
2241,2629,06-05-2025,2495.17
2242,9195,01-05-2025,7958.13
2243,6696,13-12-2024,9643.05
2244,9641,01/27/2025,754.74
2245,7644,2025-11-08,N/A
2246,6981,12-09-2025,7621.82
2247,9354,2025-03-24,6919.7
2248,6856,2025-07-23,592.65
2249,1947,03/21/2025,3512.81
2250, 1265 ,12/28/2024,1687.99
1528,2843,2025-06-08,6288.01
2252,6448,2025-11-04,1679.18
2253,1361,22-11-2025,N/A
2254,1155,05/02/2025,7093.19
2255,5689,24-01-2025,1150.35
2256,2952,2025-09-11,6614.87
2257,3038,2024-12-20,1001.15
2258,4981,12/12/2024,7127.03
2259,2437,02/26/2025,8685.33
2260,2976,09/10/2025,4215.17
2261,1132,26-03-2025,7235.68
2262,1291,09/06/2025,7005.76
1561,7845,17-12-2024,5800.52
2264,4031,23-06-2025,4939.49
2265,9486,04/17/2025,7050.86
2266,3157,04/18/2025,4935.81
2267, 3884 ,12/27/2024,2511.91
2268,4002,07/10/2025,825.87
2269,8244,06/28/2025,6472.78
2270,5584,02/15/2025,677.66
2271,4378,05-07-2025,4558.71
2272,8319,03-07-2025,2282.46
2273,1983,2025-07-18,8418.24
2274,4075,05/09/2025,3006.08
2275,6352,02/12/2025,4209.01
2276,4926,12-07-2025,3700.77
2277,8205,27-07-2025,857.83
2278,4597,09/09/2025,4548.88
2279,5495,06-04-2025,3004.44
2280,7652,24-06-2025,4848.27
2281,1534,2025-05-07,4251.56
723,4657,12/23/2024,208.1
2283,5111,08/04/2025,8232.05
2284,6284,08/07/2025,N/A
2285,9050,2025-02-10,3070.12
2286,9343,2025-02-10,3661.06
150, 3547 ,2025-08-21,N/A
2288,7179,2024-12-21,1221.16
2289,8578,2025-10-30,9742.1
2290,9655,05-03-2025,7917.3
2291,1664,14-01-2025,2713.12
,8595,2025-11-25,708.85
2293,6345,01/23/2025,2627.01
2294,3922,09/04/2025,9338.83
2295,5768,04/25/2025,5430.45
2296,8999,12/24/2024,1598.29
2297,8054,01/31/2025,5575.79
2298,5864,13-06-2025,3615.4
2299,6708,25-08-2025,N/A
2300,1939,2025-04-06,8733.89
2301,8255,2025-04-14,2483.6
2302, 8074 ,10/16/2025,7870.34
2303,9993,09/17/2025,2850.71
2304,4138,2025-11-25,5469.93
2305,2551, 08/09/2025 ,7564.98
2306,1726,11/14/2025,2665.76
2307,1673, 01-06-2025 ,8929.19
2308,3403,01/11/2025,7969.87
2309,9034,25-06-2025,8637.77
2310,7424,11/19/2025,2656.25
2311,2841,2025-04-14,8622.8
2312,3144,21-05-2025,6702.75
2313,5352,12/16/2024,N/A
2314, 8285 ,03-04-2025,1717.1
2315,5590,20-01-2025,4046.36
2316,9889,04-07-2025,845.42
2317,7332,2025-04-06,7097.91
2318,9774,06/23/2025,2862.56
2319,,03/19/2025,7543.51
2320,2098,09-11-2025,189.46
2321,7383,06/21/2025,8670.32
2322,5285,2025-04-04,8764.9
2323,9043,08/27/2025,6557.69
2324,9658,18-08-2025,1373.01
2325,1819,29-08-2025,2689.61
2326,9785,04/18/2025,5397.45
2327,2621,06/29/2025,8350.19
2328,3564,2025-03-05,5178.28
2329,8886,04/12/2025,5878.1
2330, 2989 ,10/04/2025,N/A
2331,5539, 2025-08-14 ,N/A
2332,2789,08/21/2025,7365.51
2333,9903,08/09/2025,5136.22
2334,4866,01/30/2025,3564.24
1535,8356,06/29/2025,1108.3
2336,5032, 30-10-2025 ,5758.14
2337, 1415 ,03/16/2025,1736.87
2338,5326,06-10-2025,7547.37
2339,2423,2024-12-19,787.43
2340,1994,05/04/2025,5856.91
2341,5644,06/30/2025,9232.28
2342,4713,09-03-2025,8825.71
2343,5673,2025-01-18,8152.73
2344,3696,30-09-2025,4093.98
2345,4202,2025-09-12,3715.5
2346,2339, 11/28/2024 ,9951.01
2347,1847, 07/28/2025 ,7589.23
2348,2672, 09/01/2025 ,2728.75
2349,6921,21-01-2025,N/A
2350, 2161 ,2025-08-20,3457.64
2351,6198,2025-10-31,3007.35
2352,4018,04/02/2025,5784.63
2353,1188,2025-06-30,8325.88
,6091,2025-09-11,N/A
2355,9034, 20-06-2025 ,4987.12
2356,9484,09-03-2025,7654.98
2357,5951,2025-10-14,8936.37
2358,4487,2025-06-04,8539.9
2359,3680,30-12-2024,2300.14
2360,9559,09/04/2025,6578.35
2361,7220,24-12-2024,2883.59
2362,2776,08/11/2025,78.75
2363,7699,15-11-2025,1538.2
2364,5430,01/09/2025,3987.03
2365,3343,07/06/2025,4744.23
2366,8832,06/08/2025,3139.63
2367,4968,12/16/2024,7671.31
2368,7652,2025-11-06,9808.68
2369,7759,10-04-2025,6138.8
2370,6324,2025-09-15,5293.14
2371,3603,21-01-2025,8287.25
